"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY","genomeSize","GenomeSizeMethod","subclade","PClade","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio12","bio13","bio14","bio15","cmimax","cmimean","cmimin","cmirange","gsl","swb","gdd5","CCmean","CCSD","gsMono","range.bio1","range.bio2","range.bio3","range.bio4","range.bio5","range.bio6","range.bio7","range.bio12","range.bio13","range.bio14","range.bio15","range.cmimax","range.cmimean","range.cmimin","range.gdd5","range.cmirange","range.CCmean","range.CCSD","range.gsl","range.swb","Specimens"
NA,5407,NA,6199,"78540","","",-29.4,-66.9666,800,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",16.95,9.3,0.411,5.062,27.45,4.95000000000004,22.5,352,85.7,3.5,91.3,-47.6,-75.8,-117,69.4,82,-908,4355.2,37.63,7.29,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5408,NA,6200,"78720","","",-29.1666,-66.65,640,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",20.75,9.5,0.408,5.259,31.25,7.95000000000004,23.3,344,78.4,3.3,89.5,-56,-97.4,-142.2,86.3,69,-1168,5729.9,41.88,10.66,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5409,NA,6201,"78541","","",-29.14,-66.51,1500,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",20.85,10.8,0.433,5.295,32.35,7.45000000000004,24.9,303,66,3.1,87.3,-53.4,-97.1,-139.4,86,56,-1163,5766.3,39.28,9.66,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5410,NA,6202,"81164","","",-29.05,-67.7,0,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",4.05000000000004,9.2,0.507,3.535,12.75,-5.34999999999996,18.1,691,165.5,12.4,91.8,29,-37.6,-88.5,117.5,244,-511,413.5,56.36,21.09,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5411,NA,6203,"78533","","",-27.6,-66.3166,2100,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",19.35,10.5,0.509,3.821,28.55,7.85000000000004,20.7,512,114.8,5.2,87.6,-36.8,-67.9,-110,73.2,105,-813,5239.9,30.95,7.31,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5412,NA,6204,"83401","","",-28.1833,-66.2333,1600,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",21.15,12.1,0.524,4.358,31.85,8.85000000000004,23,497,120.1,2.8,97.2,-37,-69.8,-113.5,76.5,85,-836,5893,26.27,5.84,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5413,NA,6205,"78729","","",-28.43,-66.24,1100,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",19.55,11,0.501,4.311,29.35,7.45000000000004,21.9,534,132.8,2.4,103.3,-19.9,-58.9,-106.6,86.7,97,-705,5309.3,27.79,7.4,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5414,NA,6206,"85279","","",-33.3666,-69.1333,0,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",12.75,11.7,0.443,5.788,26.25,-0.149999999999962,26.4,316,45,15.6,36.3,-18.6,-70.1,-137.3,118.7,104,-843,2841,36.64,5.28,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5415,NA,6207,"81027","","",-31.9833,-68.7333,1400,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",14.75,9.7,0.406,5.329,26.15,2.15000000000004,24,273,41.6,6.8,55.8,-39.6,-86.9,-142,102.4,77,-1045,3529.1,33.17,5.35,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5416,NA,6208,"83931","","",-25.5666,-66.2333,1500,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",14.85,12.4,0.626,2.846,23.05,3.25000000000004,19.8,531,135.3,3.9,101.3,-24.3,-77.4,-120.5,96.2,120,-929,3593.3,22.07,12.45,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5417,NA,6209,"78548","","",-29.5166,-65.8166,700,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",21.25,11.4,0.44,5.286,33.05,7.25000000000004,25.8,416,83.6,2.7,81.4,-48.2,-95.3,-142.4,94.1,76,-1140,5924.7,31.87,6.75,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5418,NA,6210,"81250","","",-31.9833,-69.15,0,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",1.45000000000004,11.8,0.473,5.391,13.95,-11.05,25,532,94.7,13.4,64.6,-20.4,-42.9,-77.9,57.4,163,-520,313.3,68.81,10.4,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5419,NA,6211,"84565","","",-28.0666,-67.5666,1500,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",18.05,12.4,0.521,4.335,28.95,5.05000000000004,23.9,115,30.9,1.5,98.4,-45.6,-96.2,-145.3,99.8,18,-1154,4752.4,33.46,9.88,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5420,NA,6212,"83810","","",-27.7166,-66.0166,0,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",11.55,9.4,0.483,3.95,20.25,0.750000000000038,19.5,790,163.7,8.2,83,34.3,-25.1,-70.5,104.8,331,-320,2389.2,43.78,11.88,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5421,NA,6213,"86908","","",-27.55,-67.25,1620,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",7.05000000000004,10.3,0.537,3.379,15.85,-3.34999999999996,19.2,483,140.6,1.6,117.3,1.2,-50.2,-100.2,101.5,216,-625,979.2,52.09,24.34,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5422,NA,6214,"83929","","",-32.35,-68.3,1300,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",18.35,12.1,0.423,6.319,32.45,3.75000000000004,28.7,159,30.1,2.2,71.8,-43.9,-108.4,-180,136,33,-1302,4854.2,28.27,5.53,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5423,NA,6215,"85899","","",-28.29,-65.37,1220,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",16.65,10.3,0.468,4.437,26.75,4.85000000000004,21.9,713,151.3,5.6,80.7,-1.5,-47.5,-92.2,90.7,184,-565,4250,53.75,11.94,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5424,NA,6216,"79083","","",-30.4,-69.5166,2700,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",2.65000000000004,11.6,0.467,5.605,15.85,-8.94999999999996,24.8,1123,196.1,35.2,61.2,62.9,-12.8,-82,144.9,164,-269,520.4,34.7,8.3,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5425,NA,6217,"83975","","",-34.9666,-67.7,0,"kurtzianum","kurtzianum","tuberous","wild",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",17.35,12,0.421,5.948,32.05,3.65000000000004,28.4,445,75.4,9.9,57.4,-31.8,-79.6,-139.4,107.6,106,-957,4477,32.87,8.77,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5426,NA,6218,"472925","","",-34.772873,-68.540752,NA,"kurtzianum","kurtzianum","tuberous","germplasm",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",13.05,12.6,0.442,5.796,27.45,-0.949999999999962,28.4,409,73.7,12.6,51.5,-25.2,-73.5,-140.3,115,116,-883,2947.7,34.58,7.75,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5431,NA,6223,"566774","","",-30.504448,-68.638611,NA,"kurtzianum","kurtzianum","tuberous","germplasm",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",17.55,12.9,0.461,5.732,30.45,2.55000000000004,27.9,126,27,2.8,68.3,-46.3,-107.4,-174.3,128.1,25,-1289,4551.6,24.21,3.37,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5432,NA,6224,"566794","","",-26.96394,-66.894867,NA,"kurtzianum","kurtzianum","tuberous","germplasm",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",9.45000000000004,12.2,0.614,3.085,18.05,-1.74999999999996,19.8,337,92.8,1.6,107.3,-48.8,-81,-120.4,71.6,86,-973,1635.1,36.95,16.48,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5442,NA,6234,"PI 472953","","",-27.9,-67.366667,NA,"kurtzianum","kurtzianum","tuberous","germplasm",24,"SŠrkinen","","",1.75,"FCM","Petota","4 South",14.35,12.7,0.52,4.332,25.25,0.850000000000038,24.4,164,45.4,1.2,107.2,-62.8,-104.7,-149.4,86.5,30,-1257,3398.9,29.78,6.71,0.875,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,82
NA,5450,NA,6242,"CIP 763644","","",-10.6639,-75.2133,2500,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",16.35,7.3,0.741,0.531,21.25,11.45,9.8,3526,604.7,106.7,54.4,508.5,187.6,6.1,502.4,365,162,4157,89.14,5.04,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5451,NA,6243,"CIP 761028","","",-11.5103,-74.8208,2376,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",14.45,6.9,0.722,0.638,19.15,9.65000000000004,9.5,3086,482.9,100.7,48.2,383.6,157.6,5.9,377.7,365,197,3463.3,93.52,5.87,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5452,NA,6244,"CIP 761533","","",-12.9103,-74.0214,3000,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",7.55000000000004,8,0.676,1.029,12.85,1.05000000000004,11.8,1376,239.1,13,69.7,128.5,17.6,-55.9,184.4,365,-60,935.1,66.47,19.03,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5453,NA,6245,"CIP 762848","","",-13.1794,-72.5417,2836,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",13.75,7.7,0.743,0.758,18.65,8.35000000000004,10.3,1161,216.7,17.9,72.8,112.5,-5.9,-73.2,185.6,365,-196,3201.5,72.46,20.35,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5455,NA,6247,"CIP 765894","","",-13.0656,-72.4048,2451,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",12.95,7.7,0.721,0.811,17.95,7.25000000000004,10.7,1474,270.3,20.9,74.1,162.6,34.8,-44.7,207.3,365,24,2906.3,87.6,15.58,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5456,NA,6248,"CIP 760350","","",-13.16,-71.5933,2522,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",12.75,7.1,0.72,0.971,17.45,7.55000000000004,9.9,2524,483.9,58.6,69.7,374.2,114.8,-28,402.2,365,123,2811.8,87.85,7.6,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5458,NA,6250,"CIP 761685","","",-12.1061,-72.9206,2800,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",23.05,7,0.69,0.649,28.35,18.15,10.2,2363,478.2,42,73.5,352.2,82.5,-70,422.1,365,-23,6599.7,70.96,12.74,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5462,NA,6254,"53739","","",-10.65983,-75.32217,2300,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",12.95,7.2,0.741,0.562,17.75,8.05000000000004,9.7,3352,558.3,110.2,52,458.5,176.2,19.1,439.5,365,201,2916,87.51,4.51,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5463,NA,6255,"71699","","",-11.3335,-73.3828,2090,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",22.85,7,0.69,0.643,27.75,17.55,10.2,2136,342.3,47.8,59.1,227.5,64.8,-62.8,290.3,365,-48,6526.7,74.8,12.84,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5464,NA,6256,"81577","","",-14.2,-71.35,1200,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",8.85000000000004,11.4,0.727,1.143,15.85,0.150000000000038,15.7,784,163,4.8,87.1,13.3,-56.5,-95.3,108.6,315,-678,1409.3,46.46,21.93,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5465,NA,6257,"94597","","",-9.25,-76.5,2000,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",19.85,7.6,0.789,0.511,23.85,14.25,9.6,1501,204.3,43.3,47.7,71.7,13.2,-56.8,128.5,365,-64,5425.3,78.72,13.18,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5466,NA,6258,"93477","","",-13.93333,-74.66667,3000,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",4.45000000000004,11,0.783,0.864,11.35,-2.74999999999996,14.1,916,177.4,10.2,77.6,68.5,-23.4,-65.6,134.1,365,-327,44.4,55.77,20.82,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5469,NA,6261,"71697","","",-10.31,-75.2,2610,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",24.55,7,0.691,0.455,29.75,19.65,10.1,2531,411.6,75.7,54.6,296.6,98.8,-37.4,334,365,32,7132.6,67.12,16.62,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5470,NA,6262,"75274","","",-10.287,-75.5175,1790,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",16.85,6.9,0.723,0.587,21.25,11.65,9.6,3111,463,107.9,47.2,350.1,141.2,-15.4,365.5,365,153,4321.2,81.62,8.32,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5471,NA,6263,"95325","","",-12.43333,-73.06667,2500,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",20.15,7.3,0.711,0.713,25.15,14.85,10.3,3027,624.3,75.1,68.6,507.6,140.2,-32,539.6,365,45,5537.7,71.19,12.13,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5472,NA,6264,"94493","","",-10.75,-75.51667,2600,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",16.25,7.4,0.738,0.658,21.05,11.05,10,2106,353.3,67.6,53.9,230.2,67.8,-15.6,245.8,365,68,4102,62.57,14.21,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5473,NA,6265,"71695","","",-9.728328,-76.09157,2700,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",12.35,7.9,0.756,0.613,16.85,6.35000000000004,10.5,1845,240.1,58.3,44.4,146.9,58.7,-31.7,178.6,365,141,2690.8,95.92,3.17,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5474,NA,6266,"82371","","",-13.25,-72.3333,3000,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",10.05,7.8,0.733,0.829,15.25,4.65000000000004,10.6,1352,258.3,16.5,77.8,155.4,11.3,-74.8,230.2,365,-180,1853.8,68.34,19.6,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5475,NA,6267,"75284","","",-11.173,-74.65533,1200,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",22.75,8.1,0.719,0.554,27.95,16.65,11.3,1844,311.5,57.4,50.3,167.9,31.1,-37.2,205.1,365,-87,6463,73.12,14.03,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5476,NA,6268,"81653","","",-9.36667,-75.8833,2600,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",18.15,8.2,0.757,0.442,23.05,12.25,10.8,4490,577.6,142.1,41.8,469.6,264.8,32,437.5,365,186,4811.5,79.85,9.41,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5477,NA,6269,"81734","","",-11.3833,-75.4,3380,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",7.35000000000004,8,0.699,0.926,12.15,0.750000000000038,11.4,2394,401.5,49.6,61.9,313.4,110.1,-26,339.5,365,167,856,94.27,3.1,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5479,NA,6271,"93549","","",-13.16667,-71.41667,2600,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",18.45,7.1,0.715,0.984,23.15,13.25,9.9,3022,564.3,72.8,67.2,442.9,144,-27,469.9,365,123,4919.4,91.02,4.85,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5480,NA,6272,"94492","","",-14.21667,-72.08333,3000,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",11.55,11,0.746,0.874,18.25,3.45000000000004,14.8,881,206.5,4.7,95.2,48.9,-52.5,-99.7,148.6,302,-671,2386.4,38.86,16.05,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5482,NA,6274,"92374","","",-11.05,-75.3,1700,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",21.75,7.9,0.725,0.638,26.55,15.65,10.9,1817,338,45.6,64.5,208.4,32.8,-53.3,261.7,365,-131,6103.6,70.31,13.91,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5483,NA,6275,"92812","","",-12.81667,-72.73333,2800,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",13.05,8.1,0.695,0.783,18.15,6.55000000000004,11.6,1533,309.9,25.9,73.7,188.4,35,-41.4,229.9,365,39,2946,70.38,18.31,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5484,NA,6276,"81941","","",-12.9167,-73.8333,3200,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",7.05000000000004,9,0.67,0.939,12.85,-0.549999999999962,13.4,1201,208.8,13.1,69.8,107.9,0.4,-74.9,182.8,365,-143,756,91.81,8.15,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5485,NA,6277,"92573","","",-9.9167,-76.2333,3000,"laxissimum","laxissimum","tuberous","wild",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",17.05,8.2,0.769,0.432,21.65,10.95,10.7,591,92.5,11.6,59.4,-47.1,-74,-95.1,48,162,-884,4391.5,58.07,17.59,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5486,NA,6278,"PI 195168","","",-13.333333,-71.5,NA,"laxissimum","laxissimum","tuberous","germplasm",24,"SŠrkinen","","",1.81,"FCM","Petota","4 South",4.85000000000004,8.2,0.708,1.165,10.45,-1.14999999999996,11.6,2887,546.3,63,70.6,449.8,152.8,-12.7,462.5,365,164,155,90.71,11.13,0.905,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,28
NA,5488,NA,6280,"CIP 764265","","",17.55,-97.4333,NA,"lesteri","lesteri","tuberous","germplasm",24,"SŠrkinen","","",1.3,"FCM","Petota","1+2",14.95,10.9,0.634,1.481,23.85,6.65000000000004,17.2,721,160.9,5.5,88.8,29.3,-64.3,-128.4,157.7,245,-788,3617.7,58.26,22.32,0.65,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,5
NA,5489,NA,6281,"CIP 764363","","",16.2833,-96.55,NA,"lesteri","lesteri","tuberous","germplasm",24,"SŠrkinen","","",1.3,"FCM","Petota","1+2",18.95,10.9,0.671,1.115,27.25,10.95,16.3,1234,245.3,3.1,93.1,102.5,-30.1,-138.2,240.7,293,-678,5099.1,51.38,26.41,0.65,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,5
NA,5492,NA,6284,"90005","","",16.13,-96.32,2390,"lesteri","lesteri","tuberous","wild",24,"SŠrkinen","","",1.3,"FCM","Petota","1+2",14.55,9.4,0.656,1.024,21.65,7.35000000000004,14.3,1754,340,6.8,89.9,193.3,2.5,-133.2,326.5,340,-484,3502.2,78.06,17.35,0.65,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,5
NA,5493,NA,6285,"90010","","",17.33,-97.26,2250,"lesteri","lesteri","tuberous","wild",24,"SŠrkinen","","",1.3,"FCM","Petota","1+2",16.95,11.6,0.643,1.383,26.35,8.25000000000004,18.1,716,154.5,4.9,90.5,12.1,-69.2,-133,145.1,214,-834,4356.8,48.1,22.52,0.65,34.1,17.3,0.784,9.595,36.6,42,37.2,9516,1075.7,536.8,135.8,1108.6,845.7,671.4,NA,773.6,94.55,35.07,365,2077,5
