"SP1","mean.bio1","mean.bio2","mean.bio3","mean.bio4","mean.bio5","mean.bio6","mean.bio7","mean.bio12","mean.bio13","mean.bio14","mean.bio15","mean.cmimax","mean.cmimean","mean.cmimin","mean.cmirange","mean.gsl","mean.gdd5","mean.swb","mean.CCmean","mean.CCSD","sd.bio1","sd.bio2","sd.bio3","sd.bio4","sd.bio5","sd.bio6","sd.bio7","sd.bio12","sd.bio13","sd.bio14","sd.bio15","sd.cmimax","sd.cmimean","sd.cmimin","sd.cmirange","sd.gsl","sd.gdd5","sd.swb","sd.CCmean","sd.CCSD","median.bio1","median.bio2","median.bio3","median.bio4","median.bio5","median.bio6","median.bio7","median.bio12","median.bio13","median.bio14","median.bio15","median.cmimax","median.cmimean","median.cmimin","median.cmirange","median.gsl","median.gdd5","median.swb","median.CCmean","median.CCSD","shapiroP.bio1","shapiroP.bio2","shapiroP.bio3","shapiroP.bio4","shapiroP.bio6","shapiroP.bio7","shapiroP.bio12","shapiroP.bio13","shapiroP.bio14","shapiroP.bio15","shapiroP.cmimax","shapiroP.cmimean","shapiroP.cmimin","shapiroP.cmirange","shapiroP.gsl","shapiroP.gdd5","shapiroP.swb","shapiroP.CCmean","shapiroP.CCSD","skew.bio1","skew.bio2","skew.bio3","skew.bio4","skew.bio5","skew.bio6","skew.bio7","skew.bio12","skew.bio13","skew.bio14","skew.bio15","skew.cmimax","skew.cmimean","skew.cmimin","skew.cmirange","skew.gsl","skew.gdd5","skew.swb","skew.CCmean","skew.CCSD","subClade","PClade"
"sodiroi",13.9833333333333,7.7,0.826222222222222,0.389333333333333,18.75,9.39444444444446,9.35555555555556,2502.11111111111,315.966666666667,102.788888888889,33.9666666666667,207.811111111111,99.0555555555556,-8.48888888888889,216.322222222222,365,3280.38888888889,101.111111111111,91.5755555555556,2.80444444444444,4.78800584794964,1.00747208398049,0.0290808260619337,0.206618610004036,4.47381269165351,5.00901964238289,1.32581212009009,1094.57645283969,121.401935734155,71.0032119774247,12.0848045081416,129.63086480893,94.5828091028057,70.862092201057,100.757875347014,0,1741.15004841947,180.19950363725,7.29608647000416,1.77881358713548,14.55,7.9,0.823,0.282,18.45,10.05,9.4,2464,350.5,95.1,34.2,250.2,102.1,-5.2,209.5,365,3491.9,187,95.25,1.94,0.239033176562736,0.777768823911523,0.233411819249625,0.13304651440818,0.355306777168008,0.294231541819057,0.512401061963951,0.281925939784219,0.174689311545144,0.405325402819037,0.533040935789333,0.512854679034645,0.646024260534642,0.830330769499083,NA,0.2460233028508,0.0409215425454388,0.00607935577321453,0.0111286338724131,0.706540377202795,-0.743075405121941,0.23096395083537,0.144743842909058,1.04299189725017,0.166459278104348,-0.665774151580124,0.84552737606831,0.205127336589887,1.26794646437523,-0.489922390046641,0.120717431105512,0.527317892954263,0.843489534679422,0.479562758913577,NA,0.70902736881258,-0.999969102492917,-1.33048138688182,0.643905956987184,"Anarrhichomenum",""
"stenophyllidium",16.9233333333333,13.7177777777778,0.553666666666667,3.87686666666667,29.2811111111111,4.11444444444448,25.1666666666667,644.622222222222,159.033333333333,6.05333333333333,99.8577777777778,8.60888888888889,-74.7266666666667,-158.455555555556,167.066666666667,162.555555555556,4357.70888888889,-924.955555555556,39.4886666666667,15.3528888888889,2.89477585880622,0.80121750789002,0.0612120012000024,1.54777869571496,3.33560831457814,3.5291742245277,3.88926260830554,263.479280614494,62.6191301005168,2.68832492624885,9.39594905189777,65.6003042614279,25.629061984041,17.0618601186116,59.7372047920192,78.0805398743548,1055.78886056873,244.832220431903,7.29731382708111,4.00754267386241,16.95,13.8,0.583,3.203,28.95,4.35000000000004,23.6,563,138.8,5.5,99.6,-2.8,-80.8,-157.5,157.9,142,4381.4,-972,39.04,15.22,0.218465697491207,0.436809533822043,0.000183162753430903,0.000155080163937456,0.35511780210123,0.00331087967110139,5.98023150622575e-05,0.00732913310270882,0.00768511518004148,0.560683673590102,0.000273495094761078,0.00348606979107763,0.362087513609325,0.000213105359562622,0.000930310575630802,0.225438949057721,0.475477180180543,0.00300002406250917,0.637165875084797,0.383189749200734,-0.241324796555449,-0.313374291351937,0.302975020277283,-0.0250445309266369,0.402347075963202,0.184406805413282,1.58236404458029,0.952620505232677,0.61706924331519,-0.00418009315338922,1.19034060916221,1.3073764504212,-0.290036569422298,1.31336608885601,0.639046107733535,0.389113969411891,0.385686328147775,1.21146727521586,0.411651731438301,"Petota","1+2"
"stipuloideum",12.5182926829268,9.69268292682927,0.664,1.5210487804878,18.6085365853659,4.06219512195125,14.5463414634146,1415.70731707317,271.980487804878,24.9341463414634,74.4024390243902,144.385365853659,10.0951219512195,-65.3585365853659,209.739024390244,313.829268292683,2762.10487804878,-249.585365853659,57.7656097560976,20.3921951219512,4.90094067625746,1.95836542094452,0.0363469393484513,0.270036659661194,4.91807765340057,5.49013638819433,2.71791257778609,656.581306614133,109.357224771645,18.9247669702443,12.6753794382038,114.664442092951,60.1120992447424,32.8322019944578,91.9127653757866,80.0252780185812,1753.08436961135,355.478127007117,15.7947089319146,5.89166891135064,11.85,9.7,0.667,1.444,17.75,3.75000000000004,14.3,1317,249.9,24.3,72.4,112.8,-2.3,-67.6,185.3,365,2500.8,-154,52.92,21.42,0.464552354975741,0.147560895730596,0.00986848017702618,0.0787999806325913,0.0947199337480824,0.0973958035576229,0.015646694203209,0.0491190591759739,0.00646073864743032,0.499741812126046,0.212603866563908,0.0391092995284378,0.172817351147533,0.0306807578563183,3.22023243613486e-08,0.164985798077485,0.00200245717153801,0.17674472867874,0.00621523053699689,0.454475956092847,-0.0646298421961194,-0.986998464794624,0.472466474770389,0.166193118650602,0.598692918080835,0.239962315608272,0.375578306055483,0.433269449207239,0.681570365972867,-0.0779697406993306,0.309617020077207,0.22746258858328,0.519857039276896,0.60566061070536,-1.34328192362955,0.549083034729758,-0.593389288496575,0.406428879291894,-0.934102898994334,"Petota","4 South"
"stoloniferum",15.0763157894737,13.0832236842105,0.546450657894737,4.13294078947368,27.3634868421053,2.65953947368425,24.703947368421,704.901315789474,160.008881578947,9.53388157894737,87.4486842105263,27.2733552631579,-62.2105263157895,-146.996381578947,174.26677631579,187.608552631579,3753.60657894737,-797.860927152318,42.2519736842105,15.6292763157895,3.62350662248355,1.28577446552764,0.0890419721527228,2.06550188958725,3.73514867931546,4.83573822116657,5.24636453198796,348.324907312653,82.9879920141884,6.08292557602737,17.1078735732112,77.9096666171883,31.308538376929,22.1329962910044,76.1614446962531,89.540971276685,1210.98026425645,289.843892907227,9.29868368124896,4.76080228726704,15.45,13.3,0.576,3.6485,27,2.75000000000004,23.9,604.5,133.85,8.05,91.15,1.75,-68.95,-148.1,155.65,161.5,3824.5,-833,41.26,15.42,0.0184794661274094,1.13846388604593e-12,2.95725859786759e-11,4.68108259119517e-13,0.00951323131526994,3.50033865717698e-08,1.91092827949048e-15,2.43358626336196e-12,1.41216697920411e-16,7.53637673141127e-05,1.13980156813585e-15,2.13043243422965e-09,0.24970332261241,4.78026619702887e-13,4.2752542506216e-12,0.00257511358675979,0.0120416368264897,6.58607764754552e-09,0.0632046414181754,-0.0188463451197225,-1.65485593894584,-0.370536209984071,0.418336646113855,0.127715616181418,-0.0494734366902975,0.106631577231977,1.47238918097412,1.04407208412198,2.14275604359245,-0.193292986558432,1.33348900630529,0.993753699214979,0.211171476240341,1.21369802833674,0.505384495869521,0.29019741083879,NA,0.921054069303053,0.314399839686274,"Petota","4 South"
"suaveolens",21.4875,7.5,0.70940625,0.81425,26.50625,15.8625,10.64375,1961.65625,303.746875,58.246875,54.034375,178.55625,43.1,-57.63125,236.18125,346.875,6015.896875,-122.625,72.89125,11.750625,3.84806193364417,1.18593912698048,0.0681231614134851,0.449938490419847,4.22534117729162,4.11070592791632,1.94703041048537,838.373717936947,126.268267881484,46.4649224918908,18.9810025462643,135.305010129444,73.0266765221516,49.9036002159777,118.09422546725,52.4162927145318,1405.57817388189,299.917058426966,11.0034184570948,5.14287915941908,22.85,7.5,0.7155,0.666,27.75,16.75,10.65,1678,271.15,48.95,53.4,137.9,20.8,-64.55,212.7,365,6495.4,-69.5,71.035,10.72,0.00149827516215756,0.0253096304740107,0.0384886045742147,0.000881934125695375,0.010074141363016,0.346277251218301,0.0225900753139935,0.0431519423102655,5.85430924923245e-06,0.0140098711578761,0.0400189917428639,0.0246463787902866,0.00117212404514192,0.0128567058608277,2.68459201907439e-10,0.00153415279433095,0.000167516557608581,0.744336586575305,0.360724306992242,-1.00799260041654,-0.896498510220717,-1.14322278377497,0.930060563078247,-0.760120200363666,-0.963152150702028,0.331343014368766,0.841164871619072,0.918951227525384,2.78723475647864,0.982610330413084,1.00662423945258,0.798546298435776,1.76854004181613,1.14332504050743,-3.23538957768228,-1.0121482703193,-1.78060262646565,-0.0137572406823216,0.123577997546538,"Basarthrum",""
"tabanoense",14.1785714285714,7.57857142857143,0.787214285714286,0.481428571428571,18.9642857142857,9.30714285714288,9.65714285714286,2269.5,299.85,80.0642857142857,37.9642857142857,187.757142857143,79.8428571428571,-29.6928571428571,217.442857142857,365,3346.96428571429,88.2142857142857,87.8071428571428,4.28214285714286,4.2748690616796,1.10883068793459,0.0448744891917421,0.219068557686933,4.29254400861937,4.5159059548895,1.48516473352766,776.936563096964,89.314498349286,44.2912147417149,10.7410504530593,88.8592033611489,66.2678447872515,43.3640131602535,70.322747324097,0,1561.505426778,185.748456281577,8.16087139820387,2.7122831102836,12.85,7,0.8,0.448,18.5,7.45000000000004,9.2,2412,305.05,73.8,38.05,180.6,86.65,-29.3,224.45,365,2855.05,157,89.335,3.515,0.407103144430453,0.00967685894114391,0.816796341789766,0.63225989903369,0.285504157866746,0.403545865671001,0.595858810739577,0.670257562516659,0.0650972669522612,0.824215925530724,0.625788270566639,0.922716121474866,0.379273944963855,0.0925014060217167,NA,0.385822977254787,0.00495265528371412,0.0273910974413954,0.0211451882583023,0.544249002868374,0.527190052152371,-0.638799368432057,0.63549490560619,0.290139607380926,0.497267727177005,0.314385400263183,0.150348597480429,-0.081589613248656,1.0168870712122,0.0781347592935376,0.0820926384569645,0.265594747966834,0.654648488159073,-0.250555598271534,NA,0.543466230334291,-1.53865889373472,-1.32611520880257,1.17030453126673,"Basarthrum",""
"taeniotrichum",13.4071428571429,7.14285714285714,0.726857142857143,0.602857142857143,18.4071428571429,8.57857142857146,9.82857142857143,4596.57142857143,619.814285714286,129.9,44.4857142857143,513.214285714286,270.671428571429,15.1714285714286,498.071428571429,365,3064.84285714286,195.142857142857,92.1828571428571,6.84571428571429,6.05746292954872,0.988023520059354,0.00874506663646371,0.126262198844875,5.27758061452946,6.51503755059893,1.31746509848052,650.410602912462,115.131698915799,21.3291662596861,8.97225883328321,119.980684953474,55.8066218975763,17.2219544270014,132.834592812336,0,2207.75293141929,18.3705250462852,1.55940922879696,2.594634573775,12.65,7.7,0.724,0.542,18.05,7.45000000000004,10.6,4588,663.2,132.1,48.1,567.4,280.1,8.6,571.4,365,2798.9,194,91.24,7.99,0.0743933159427565,0.00117857377854871,0.0556101767860411,0.0125123916448896,0.0594664073219772,0.000275178702277504,0.157991903949076,0.00716506210394587,0.1577768321422,0.0195485073382855,0.00480467747169035,0.129664906041065,0.150518855469717,0.00071589963411959,NA,0.0754576356888835,0.0324463884937777,0.0478026702753647,0.112578614394721,0.773200737797355,-1.20927307867192,0.746508776052327,1.06624914672081,0.657482794187791,0.843710150417762,-1.22963409191515,-0.553712813950208,-1.12360901314427,-0.557413854241408,-1.00383215732502,-1.15267377464739,-0.729730018168803,0.153350923473126,-1.22158393790274,NA,0.768913196555087,0.0326379724152099,0.634201226086009,-0.622380080953906,"Articulatum",""
"tarnii",16.3833333333333,10.75,0.585666666666667,2.44966666666667,25.1333333333333,6.85000000000003,18.2833333333333,770.5,155.05,14.9166666666667,76.3166666666667,37.1833333333333,-51.5666666666667,-107.183333333333,144.383333333333,226.5,4154.2,-665.166666666667,55.515,16.3533333333333,2.84862539949827,1.62941707368003,0.0313793987620328,0.205887995440887,3.62127970014285,2.55968748092417,1.96307581785999,293.951526616209,68.3838211860086,10.3199644702231,5.7603529984426,69.4797068694642,30.3536928011513,20.2785025745657,53.330982239845,121.226647235663,1047.44836817859,313.78809197716,13.9013060537491,3.27532390255783,16.35,10.7,0.5885,2.389,26,6.50000000000004,18.7,747,156.85,11.55,76.55,34.35,-60.8,-117.9,146.85,209,4135.45,-741,52.37,17.285,0.984088853944576,0.270439562834584,0.490776591354708,0.0725385674883734,0.532831652471525,0.460030822726818,0.625545725511798,0.58492961204174,0.166084079815401,0.931455901772681,0.687820226034266,0.280413851858849,0.0348180705941053,0.604035409396455,0.22901914898388,0.982571461319332,0.373753181825854,0.7203224499192,0.561129811950694,0.335466872778015,0.0759344035102568,-0.314332817164938,1.81212604610747,-0.476104390799878,1.03335073705947,-0.367039265375374,0.10503626289827,0.0405173155521014,0.595735591828007,0.254479161082648,0.0927973619708934,0.422914595889427,0.891595165438983,-0.034135834958867,0.195545505182446,0.355496628225904,0.254711326292715,0.0944722716182883,-0.736388210418106,"Petota","1+2"
"ternatum",16.1946428571429,7.62857142857143,0.749196428571429,0.648482142857143,20.9267857142857,10.7160714285714,10.2107142857143,2474.26785714286,369.6375,78.2357142857143,48.7017857142857,255.182142857143,97.3732142857143,-23.6214285714286,278.805357142857,363.678571428571,4079.32678571429,61.5535714285714,85.3723214285714,7.05089285714286,4.48642070911999,0.766980925616629,0.0590834293467858,0.289132998089833,4.56671718460382,4.517653324287,0.990808406656554,1092.77750361297,159.396803392722,49.3098788869346,13.7856775620263,160.135337201941,93.0464995991915,51.2358671042277,129.939951753448,8.3035745705901,1637.53485619986,172.267120235655,10.2643705011907,4.85072301144543,15.45,7.5,0.7385,0.6165,20.1,10.25,10.3,2161.5,308.1,69,47.45,209.55,70.25,-37.25,227.9,365,3806.8,113.5,87.815,5.665,0.369236198581675,0.0093764861621744,0.0068107024063083,0.000851222352756067,0.73796832571368,0.671688791482766,6.38838283846954e-05,1.13285617264657e-05,0.000349433851951072,0.422627710309488,5.25334895908658e-05,0.000287417544946957,0.0294153692176608,1.72258929668756e-05,2.55438742116686e-16,0.370853971557051,5.44257031692065e-07,0.00200810647898541,0.000524626633064715,0.198637775465177,0.748529813245246,0.410033705619015,1.25953190539409,0.210309069918452,0.170091111580059,-0.0696997252890511,1.13627586232602,1.20198947627365,1.20577892885509,-0.0280292637925809,1.13874382655351,1.0663440821311,0.775873492253068,1.24858170640311,-7.04824927938159,0.199905335919215,-2.19315045024,-0.798950384686053,0.679159641977739,"Pteroidea",""
"trachycarpum",16.2,9.125,0.813,0.54575,21.4,10.225,11.175,2110,259.3,100.175,49.925,129.425,57.925,-5.075,134.475,327,4090.825,-221.75,71.6025,11.6725,6.34376334152947,2.01886932051912,0.045912961132996,0.257076350526454,5.70526073023836,7.43028711872336,2.00062490237426,1934.42566842633,148.811312294014,138.982693766766,34.6249789410285,148.541831930717,155.699997323913,126.909373832931,23.1865442300773,46.8187996428785,2314.52370532254,446.761961227677,18.3041696069502,9.02556507926235,16.05,9.3,0.826,0.474,21,10.25,11.6,1392,203.1,48.4,53.45,81.6,3.9,-48.2,129.75,337,4044.5,-207,68.215,12.405,0.305800880085264,0.159303339152019,0.350342600575834,0.387400383707381,0.195326999345034,0.266998609507565,0.133499799061293,0.118911169949536,0.127459718851483,0.152899836606873,0.266634418746062,0.192645107362954,0.204730072324219,0.553399341437999,0.26765788968233,0.309635224462254,0.261966371894773,0.326299032027415,0.169515256284113,0.0507649640146772,-0.132070257228801,-1.16911255624204,1.21471456343551,0.212809223252444,-0.00543915513141179,-0.586481337844367,1.56909048992844,1.68826252792417,1.52828972117723,-0.155443355735218,1.4844856720074,1.5168464031632,1.43145160208068,1.13824579101762,-0.592437791847389,0.0432398650060133,-0.064828566874525,0.52548747041721,-0.127552121957167,"Basarthrum",""
"trifidum",16.0785714285714,12.3642857142857,0.6215,1.86814285714286,26.3071428571429,6.39285714285718,19.9142857142857,1200.5,278.814285714286,6.64285714285714,102.735714285714,148.521428571429,-21.2857142857143,-147.321428571429,295.842857142857,290.928571428571,4043.95714285714,-500.071428571429,55.8478571428571,20.8107142857143,4.05470829291816,0.689042973826901,0.0175400640293542,0.245945227530552,4.54172354368391,4.05210567971275,1.5027447415452,320.54898821577,67.9793617679191,2.28362541914059,5.36779673220231,75.0885956574112,30.5595221756558,10.9192264146553,74.7664436689421,35.144677429852,1481.54142791802,126.974536687609,12.1211431160415,3.72653161962808,15.85,12.15,0.625,1.853,26.35,6.20000000000004,19.8,1132.5,277.15,6.7,101.3,143.6,-26.45,-143.3,289.05,295,3967.25,-493,53.015,19.7,0.999953149811274,0.616442686929061,0.67039896929223,0.469016187950924,0.70186089877323,0.321253315854808,0.0529398352384143,0.110833394080191,0.835646947286748,0.0169798051719755,0.157783164747733,0.205772612589144,0.0560804373511333,0.0941305404131176,0.504310343376799,0.999963002188486,0.84738403741287,0.10135750317986,0.217176326260179,0.0554062313848026,0.501173968375224,-0.584934151644978,-0.122446282671006,0.1013623359509,0.674554336443336,0.804723763431362,1.57826828415041,1.26732708148458,-0.38585893953966,1.48936843390012,1.08437808892091,1.25715458788859,-0.985318254639706,0.910493390752438,-0.730194144396538,0.0566577551134023,-0.545385413818712,0.505470429630439,0.0385543023432863,"Petota","1+2"
"trifolium",9.95000000000001,6.56666666666667,0.807666666666667,0.476666666666667,13.9166666666667,5.78333333333337,8.13333333333333,2414,450.966666666667,49.3333333333333,72.7,354.366666666667,110.366666666667,-46.7333333333333,401.033333333333,365,1802.73333333333,79,93.6266666666667,3.05,2.08086520466846,0.0577350269189624,0.0170977581376428,0.0341223289552946,2.05507501890645,1.95021366350801,0.152752523165195,128.175660716066,16.4406001512516,3.20364375880548,1.64620776331543,14.5500286368561,7.65789353107846,5.72916515151495,18.2297376101065,0,753.91294148153,28.9309522829789,2.49968664702865,1.69752761391384,11.05,6.6,0.816,0.459,14.95,6.65000000000004,8.1,2394,442.7,48.4,71.8,348.1,107.2,-49.1,393,365,2207.2,91,93.45,4.01,0.0918173461988101,0,0.167769168307423,0.112006103034346,0.245502478499271,0.636886845028962,0.741126788565236,0.139524775617558,0.51287131563103,0.0580167681577796,0.2699844929994,0.300515508116437,0.301269490763603,0.252170814582921,NA,0.0771588282911764,0.298275852154231,0.883030511308155,0.0225021789261884,-1.71406761041448,-1.73205080756888,-1.67225375184681,1.70531254447263,-1.6906189913267,-1.60484898706259,0.935219529582869,0.685065731860416,1.69061899132671,1.19973408810353,1.72486332412577,1.57861414259115,1.54263132292851,1.5416974635855,1.59793681228473,NA,-1.71934477591367,-1.54539252569502,0.316451244877987,-1.73096893946574,"Herpystichum",""
"trinominum",14.2166666666667,6.45555555555556,0.480888888888889,2.449,21.6166666666667,8.40555555555558,13.2111111111111,224.555555555556,61.4666666666667,2.32222222222222,114.711111111111,6.23333333333333,-87.3111111111111,-161.955555555556,168.166666666667,126.555555555556,3382.08888888889,-1068.44444444444,31.6711111111111,10.38,1.75712833908054,2.68100312901305,0.0451814244033,1.0136891782001,2.42487113059643,4.00284620960857,4.83255740898244,189.09925377372,44.3357361504238,4.28070606844764,16.9966499967232,45.4955767080713,16.9672806044785,11.0677584802785,47.701336459265,102.049143934566,587.702123623108,170.28954101112,9.05936041401992,1.77659787233915,14.85,5.5,0.487,2.087,20.95,9.55000000000004,11.9,122,41.6,0.8,115.5,-10.7,-92.9,-161.5,156.7,78,3593,-1115,30,10.3,0.000613900334072927,0.147010940646873,0.994819617401722,0.00187955599639814,7.07990184648449e-05,0.12993191565354,0.0175078749475029,0.135164196928008,2.59807220028731e-06,0.0585997559332225,0.0866934260316439,0.129494302858787,0.912563458012418,0.208447613489253,0.0339956246073753,0.00115993689169712,0.229375269456248,0.583360519986967,0.685460634151459,-2.49975403974531,0.880211064712799,-0.188743839548809,2.25635924355067,0.930491875558931,-2.68967464316599,1.23296488505717,0.922694428638015,0.82826032793701,2.96215053263712,-1.71009978484221,1.04060731250677,0.940419452691141,-0.45650653416277,0.875368051067311,0.917121061001073,-2.40327207234836,0.78532684427268,-0.316561489705437,-0.581005322211932,"Regmandra",""
"trizygum",19.11,6.685,0.6695,0.83525,24.375,14.45,9.925,3345.7,509.215,75.795,54.64,385.88,155.15,-59.38,445.26,360.1,5152.165,-15.55,87.2245,7.7115,3.57040466525634,1.79861789043406,0.0909091507176837,0.527285588751734,3.7274056167231,4.15780812701267,2.59003657767303,1213.05807992163,198.720658939814,41.4184611140085,13.6867357993827,204.308802912083,106.630910399525,52.4124392627712,179.483966150916,16.2930401673456,1305.13940383676,244.187907584561,7.33714807279404,4.3258297348297,19.15,6.75,0.6915,0.689,24.2,13.8,9.75,3650,539.35,82.3,54.3,420.1,191.6,-45.7,473.15,365,5155.05,104,90.395,7.72,0.945790199471233,0.00837647794008464,0.000469942425430637,4.50771056882255e-05,0.631390443703657,0.129199401520867,0.0291409008607204,0.0633725207116429,0.314952447880201,0.0764300433489546,0.0351233701989952,0.014624980591965,0.170447901181827,0.156419816357495,1.71684286887386e-08,0.940109196654424,0.000273480607407329,0.0325437938260014,0.0441678545069668,-0.0481197981986249,-1.02813465203799,-1.82839762956489,2.17200605932555,0.162887902736522,0.209078744242048,-0.228956171098249,-0.748112889768004,-0.599719491203467,0.176862704336482,1.0413065924763,-0.695166962648577,-0.818056422266022,-0.180160537028135,-0.392187798361976,-3.58209503008928,-0.0360805369697967,-1.21227675722717,-0.4132712170001,1.18487765610117,"Pteroidea",""
"venturii",11.8884615384616,10.3884615384615,0.547423076923077,3.32069230769231,20.1923076923077,1.15769230769234,19.0346153846154,1019.11538461538,234.980769230769,7.84615384615385,98.4576923076923,96.6730769230769,-16.8653846153846,-87.9076923076923,184.557692307692,285.5,2772.476,-392.461538461538,49.7107692307692,16.0019230769231,5.35283677487567,1.55931444502433,0.0710031960277412,0.676018684311655,5.53824326492963,5.38842634370541,1.87743278072847,464.993533453796,91.2546722934481,6.12275955884147,11.7909854745708,90.7286396137066,44.3030648358119,22.6892560138392,73.7201691429255,88.4281629346669,1648.823471014,287.094441711327,14.5189013146524,5.02435669054717,12,9.95,0.541,3.557,20.1,1.55000000000004,18.7,859,203.7,5.6,99.45,63.9,-30.15,-88.3,163.75,317.5,2739.5,-410.5,52.18,14.685,0.909105392161411,0.00550771763976595,0.114969957194524,0.116484349856707,0.998549449290801,0.495223912304647,0.00943188096605551,0.0557893335438933,0.00857355408138566,0.753526502701187,0.0300327849829977,0.0164559294931982,0.215253679942919,0.0231854622489414,0.0011230233791083,0.404835564942771,0.676263799201188,0.350214562988048,0.268959588431436,-0.000176290932653912,1.41171942968869,0.330322471057743,-0.212125670576757,0.190384277328071,-0.119247366562289,0.723922455360492,0.747236186386735,0.549209054910505,0.761742833705162,-0.0190178708087755,0.83449280993997,0.791412025079819,-0.202984977568229,0.916828815527596,-1.11620153681815,NA,-0.0658530041563388,-0.0901469083038569,0.51286201625557,"Petota","4 South"
"vernei",12.0833333333334,10.6,0.565897435897436,3.15682051282051,20.3448717948718,1.50128205128209,18.8435897435897,1033.38461538462,237.189743589744,7.44102564102564,97.6794871794872,97.4179487179487,-18.8897435897436,-91.1410256410256,188.54358974359,286.538461538462,2676.83076923077,-420.684210526316,48.4625641025641,17.7569230769231,5.33648481450462,2.03689650410153,0.0798649501121127,0.877732811275279,5.80226583318279,5.29731172114547,2.94312712959272,464.414890247288,94.102829519716,5.30410555725309,12.2483979508209,101.732096244046,46.7488913174014,24.3158462297274,83.6182264029478,96.6782090926405,1824.38695430228,319.485321344761,13.9004969085639,6.50410969426099,10.25,10.2,0.549,3.369,19.45,1.35000000000004,18.6,858,207,6.4,95.3,72.4,-35.9,-89.1,166.8,331,1922.6,-454.5,50.99,16.31,0.0361305625881418,1.05716153353704e-05,0.0106375687550181,0.67144848311125,0.579935818694918,0.556377977575114,0.011878382020812,0.0360808740789266,0.0335597653299469,0.034112725936457,0.0751806530488012,0.0494258304987543,0.217291461409847,0.0180046364644065,5.68171119481597e-06,0.00301463769689296,0.12429320589797,0.0870419117310064,0.145488124744661,0.441843242196603,1.95312588812958,0.116981324235388,-0.0963929715500488,0.620150135930597,0.0523531510118929,0.26468142833857,0.623365132290042,0.664645153497356,0.741685764641339,0.732311880271613,0.584574542565196,0.457464255562172,-0.441454148598054,0.838818141112549,-1.03490938558242,0.6538809396905,NA,-0.31370389272106,0.0970255144036253,"Petota","4 South"
"verrucosum_24",13.3590909090909,12.0363636363636,0.633545454545455,2.08372727272727,22.4590909090909,3.37727272727276,19.0818181818182,1122.90909090909,238.181818181818,9.62727272727273,89.8181818181818,113.836363636364,-21.4545454545455,-119.7,233.527272727273,283.636363636364,3080.63636363636,-486.545454545455,58.4827272727273,18.35,5.0206482739691,0.438800016574128,0.0540635989115849,0.788040492729795,5.15954543452319,5.03191631669106,1.28593793148673,389.70538988971,88.5515987227991,5.87640892196772,11.3582409009334,90.312172742408,36.3737092866912,20.4413796011913,97.8374375268393,74.6662878778271,1799.52612999797,231.109655201319,11.7328454271835,5.63156283814715,14.25,12.1,0.626,1.835,22.75,4.55000000000004,19,1079,224.9,8.4,92.3,113.3,-21.1,-115.4,228.1,306,3393.5,-411,60.67,17.23,0.657458501301953,0.583258471541175,0.350721789852083,0.000175668280880303,0.75650422227372,0.440621625564381,0.868748928074025,0.938526568431198,0.00723595258446364,0.684032876611821,0.708023185667978,0.61265078405088,0.96763580331273,0.893321163336677,0.178315802257532,0.540098779028652,0.459733055338712,0.175580729290343,0.279641246228828,0.130293451079364,0.28269790153236,-0.430937378804615,2.65404816950098,0.430000154530657,0.0183879256271083,0.780763339721915,0.0656465632279708,-0.144708459390772,1.89774399991047,-0.474934670871514,-0.30625019868929,-0.0938958298219583,-0.00559910117183458,0.0471255850492175,-1.24015803879635,0.199852184007268,-0.627899766111557,-0.116115061497206,0.653080565122005,"Petota","4 South"
"violaceimarmoratum",11.8651515151515,7.82424242424242,0.687515151515152,1.17006060606061,16.8166666666667,5.43181818181821,11.3848484848485,2141.87878787879,379.063636363636,48.6272727272727,63.8636363636364,260.851515151515,78.6242424242424,-32.2666666666667,293.112121212121,356.545454545455,2721.8935483871,35.6060606060606,78.4078787878788,13.6321212121212,5.1801376195595,0.93909208248922,0.0471202724499506,0.359439575884628,5.07017422448841,5.34704676348627,1.27918949244268,786.448057629037,127.11129429112,27.6697519044632,10.8566747378576,133.062022947036,68.9966893694139,33.2717754510736,115.388468221417,29.5625300307362,1733.64261271568,182.734599110626,13.9514503631289,6.71041949022924,11.65,7.8,0.704,1.164,16.55,5.35000000000004,11.4,2143,402.5,51,64.7,310.1,86.3,-34.6,314,365,2461.6,106,81.51,13.82,0.656205919221314,0.00464998776400294,0.0107686486804471,0.065335521002118,0.898872513756881,0.15422150580306,0.471956734608951,0.361440442558091,0.054657465063897,0.657087559650918,0.219889176358846,0.551538347970324,0.220318942095913,0.302533927152794,3.47583726350899e-11,0.105315906989834,0.00174362466134298,0.164602330438425,0.799515419088983,0.465126339894924,1.32124339191384,-0.90978168313257,0.346376623653163,0.518770400688328,0.256417274496852,0.726506457141002,0.383678248765969,0.3012991491418,0.672226001159334,0.0155588962520286,0.124953761427573,0.285013481118525,0.332909249774688,0.109861408828974,-4.5397580174543,NA,-1.16122323676707,-0.522098335130127,0.146769918992741,"Petota","4 South"
